﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿
19.6.; Фарой-прожектором и фарой-искателем разрешается пользоваться только вне населенных пунктов при отсутствии встречных транспортных средств. В населенных пунктах пользоваться такими фарами могут только водители транспортных средств, оборудованных в установленном порядке проблесковыми маячками синего цвета и специальными звуковыми сигналами, при выполнении неотложного служебного задания.</p>  			  			<p><p> Фарой-прожектором и фарой-искателем разрешается пользоваться только вне населенных пунктов при отсутствии встречных транспортных средств. В населенных пунктах пользоваться такими фарами могут только водители транспортных средств, оборудованных в установленном порядке проблесковыми маячками синего цвета и специальными звуковыми сигналами, при выполнении неотложного служебного задания.</p>  			  			<p>
19.7.; Задние противотуманные фонари могут применяться только в условиях недостаточной видимости. Запрещается подключать задние противотуманные фонари к стоп-сигналам.</p>  			  			<p><p> Задние противотуманные фонари могут применяться только в условиях недостаточной видимости. Запрещается подключать задние противотуманные фонари к стоп-сигналам.</p>  			  			<p>
19.8.; Опознавательный знак "Автопоезд" должен быть включен при движении автопоезда, а в темное время суток и в условиях недостаточной видимости, кроме того, и на время его остановки или стоянки.</p>  			  			<p><p> Опознавательный знак "Автопоезд" должен быть включен при движении автопоезда, а в темное время суток и в условиях недостаточной видимости, кроме того, и на время его остановки или стоянки.</p>  			  			<p>
19.9.; Исключен с 1 июля 2008 года. - Постановление Правительства РФ от 16.02.2008 N 84.</p>  			  			<p><p> Исключен с 1 июля 2008 года. - Постановление Правительства РФ от 16.02.2008 N 84.</p>  			  			<p>
19.10.; Звуковые сигналы могут применяться только:</p>  			<ul>  				<li>для предупреждения других водителей о намерении произвести обгон вне населенных пунктов;</li>  				<li>в случаях, когда это необходимо для предотвращения дорожно-транспортного происшествия.</li>  			</ul>  			  			<p><p> Звуковые сигналы могут применяться только:</p>  			<ul>  				<li>для предупреждения других водителей о намерении произвести обгон вне населенных пунктов;</li>  				<li>в случаях, когда это необходимо для предотвращения дорожно-транспортного происшествия.</li>  			</ul>  			  			<p>
20.1.; Буксировка на жесткой или гибкой сцепке должна осуществляться только при наличии водителя за рулем буксируемого транспортного средства, кроме случаев, когда конструкция жесткой сцепки обеспечивает при прямолинейном движении следование буксируемого транспортного средства по траектории буксирующего.</p>  			  			<p><p> Буксировка на жесткой или гибкой сцепке должна осуществляться только при наличии водителя за рулем буксируемого транспортного средства, кроме случаев, когда конструкция жесткой сцепки обеспечивает при прямолинейном движении следование буксируемого транспортного средства по траектории буксирующего.</p>  			  			<p>
20.2.; При буксировке на гибкой или жесткой сцепке запрещается перевозка людей в буксируемом автобусе, троллейбусе и в кузове буксируемого грузового автомобиля, а при буксировке путем частичной погрузки - нахождение людей в кабине или кузове буксируемого транспортного средства, а также в кузове буксирующего.</p>  			  			<p><p> При буксировке на гибкой или жесткой сцепке запрещается перевозка людей в буксируемом автобусе, троллейбусе и в кузове буксируемого грузового автомобиля, а при буксировке путем частичной погрузки - нахождение людей в кабине или кузове буксируемого транспортного средства, а также в кузове буксирующего.</p>  			  			<p>
20.2(1).; При буксировке управление буксирующими транспортными средствами должно осуществляться водителями, имеющими право на управление транспортными средствами в течение 2 и более лет.</p>  			  			<p><p> При буксировке управление буксирующими транспортными средствами должно осуществляться водителями, имеющими право на управление транспортными средствами в течение 2 и более лет.</p>  			  			<p>
20.3.; При буксировке на гибкой сцепке должно быть обеспечено расстояние между буксирующим и буксируемым транспортными средствами в пределах 4 - 6 м, а при буксировке на жесткой сцепке - не более 4 м. Гибкое связующее звено должно быть обозначено в соответствии с пунктом 9 Основных положений.</p>  			  			<p><p> При буксировке на гибкой сцепке должно быть обеспечено расстояние между буксирующим и буксируемым транспортными средствами в пределах 4 - 6 м, а при буксировке на жесткой сцепке - не более 4 м. Гибкое связующее звено должно быть обозначено в соответствии с пунктом 9 Основных положений.</p>  			  			<p>
21.1.; Обучение первоначальным навыкам управления транспортным средством должно проводиться на закрытых площадках или автодромах.</p>  			  			<p><p> Обучение первоначальным навыкам управления транспортным средством должно проводиться на закрытых площадках или автодромах.</p>  			  			<p>
21.2.; Учебная езда на дорогах допускается только с обучающим вождению.</p>  			  			<p><p> Учебная езда на дорогах допускается только с обучающим вождению.</p>  			  			<p>
21.3.; При обучении управлению транспортным средством на дорогах обучающий вождению должен находиться на сиденье, с которого осуществляется доступ к дублирующим органам управления этим транспортным средством, иметь при себе документ на право обучения управлению транспортным средством данной категории или подкатегории, а также водительское удостоверение на право управления транспортным средством соответствующей категории или подкатегории.</p>  			  			<p><p> При обучении управлению транспортным средством на дорогах обучающий вождению должен находиться на сиденье, с которого осуществляется доступ к дублирующим органам управления этим транспортным средством, иметь при себе документ на право обучения управлению транспортным средством данной категории или подкатегории, а также водительское удостоверение на право управления транспортным средством соответствующей категории или подкатегории.</p>  			  			<p>
21.4.; К учебной езде на дорогах допускаются обучающиеся вождению, достигшие возраста:</p>  			<ul>  				<li>16 лет - при обучении управлению транспортным средством категорий "В", "С" или подкатегории "С1";</li>  				<li>20 лет - при обучении управлению транспортным средством категорий "D", "Tb", "Tm" или подкатегории "D1" (18 лет - для лиц, указанных в пункте 4 статьи 26 Федерального закона "О безопасности дорожного движения", - при обучении управлению транспортным средством категории "D" или подкатегории "D1").</li>  			</ul>  			  			<p><p> К учебной езде на дорогах допускаются обучающиеся вождению, достигшие возраста:</p>  			<ul>  				<li>16 лет - при обучении управлению транспортным средством категорий "В", "С" или подкатегории "С1";</li>  				<li>20 лет - при обучении управлению транспортным средством категорий "D", "Tb", "Tm" или подкатегории "D1" (18 лет - для лиц, указанных в пункте 4 статьи 26 Федерального закона "О безопасности дорожного движения", - при обучении управлению транспортным средством категории "D" или подкатегории "D1").</li>  			</ul>  			  			<p>
21.5.; Механическое транспортное средство, на котором проводится обучение, должно быть оборудовано в соответствии с пунктом 5 Основных положений и иметь опознавательные знаки "Учебное транспортное средство".</p>  			  			<p><p> Механическое транспортное средство, на котором проводится обучение, должно быть оборудовано в соответствии с пунктом 5 Основных положений и иметь опознавательные знаки "Учебное транспортное средство".</p>  			  			<p>
22.1.; Перевозка людей в кузове грузового автомобиля должна осуществляться водителями, имеющими водительское удостоверение на право управления транспортным средством категории "C" или подкатегории "C1" в течение 3 и более лет.</p>  			<p>В случае перевозки людей в кузове грузового автомобиля в количестве более 8, но не более 16 человек, включая пассажиров в кабине, требуется также наличие в водительском удостоверении разрешающей отметки, подтверждающей наличие права управления транспортным средством категории "D" или подкатегории "D1", в случае перевозки более 16 человек, включая пассажиров в кабине, - категории "D".</p>  			<p>Примечание. Допуск военных водителей к перевозке людей на грузовых автомобилях осуществляется в установленном порядке.</p>  			  			<p><p> Перевозка людей в кузове грузового автомобиля должна осуществляться водителями, имеющими водительское удостоверение на право управления транспортным средством категории "C" или подкатегории "C1" в течение 3 и более лет.</p>  			<p>В случае перевозки людей в кузове грузового автомобиля в количестве более 8, но не более 16 человек, включая пассажиров в кабине, требуется также наличие в водительском удостоверении разрешающей отметки, подтверждающей наличие права управления транспортным средством категории "D" или подкатегории "D1", в случае перевозки более 16 человек, включая пассажиров в кабине, - категории "D".</p>  			<p>Примечание. Допуск военных водителей к перевозке людей на грузовых автомобилях осуществляется в установленном порядке.</p>  			  			<p>
22.2.; Перевозка людей в кузове грузового автомобиля с бортовой платформой разрешается, если он оборудован в соответствии с Основными положениями, при этом перевозка детей не допускается.</p>  			  			<p><p> Перевозка людей в кузове грузового автомобиля с бортовой платформой разрешается, если он оборудован в соответствии с Основными положениями, при этом перевозка детей не допускается.</p>  			  			<p>
22.2(1).; Перевозка людей на мотоцикле должна осуществляться водителем, имеющим водительское удостоверение на право управления транспортными средствами категории "A" или подкатегории "A1" в течение 2 и более лет, перевозка людей на мопеде должна осуществляться водителем, имеющим водительское удостоверение на право управления транспортными средствами любой категории или подкатегории в течение 2 и более лет.</p>  			  			<p><p> Перевозка людей на мотоцикле должна осуществляться водителем, имеющим водительское удостоверение на право управления транспортными средствами категории "A" или подкатегории "A1" в течение 2 и более лет, перевозка людей на мопеде должна осуществляться водителем, имеющим водительское удостоверение на право управления транспортными средствами любой категории или подкатегории в течение 2 и более лет.</p>  			  			<p>
22.3.; Число перевозимых людей в кузове грузового автомобиля, а также салоне автобуса, осуществляющего перевозку на междугородном, горном, туристическом или экскурсионном маршруте, и при организованной перевозке группы детей не должно превышать количества оборудованных для сидения мест.</p>  			  			<p><p> Число перевозимых людей в кузове грузового автомобиля, а также салоне автобуса, осуществляющего перевозку на междугородном, горном, туристическом или экскурсионном маршруте, и при организованной перевозке группы детей не должно превышать количества оборудованных для сидения мест.</p>  			  			<p>
22.4.; Перед поездкой водитель грузового автомобиля должен проинструктировать пассажиров о порядке посадки, высадки и размещения в кузове. Начинать движение можно только убедившись, что условия безопасной перевозки пассажиров обеспечены.</p>  			  			<p><p> Перед поездкой водитель грузового автомобиля должен проинструктировать пассажиров о порядке посадки, высадки и размещения в кузове. Начинать движение можно только убедившись, что условия безопасной перевозки пассажиров обеспечены.</p>  			  			<p>
22.5.; Проезд в кузове грузового автомобиля с бортовой платформой, не оборудованной для перевозки людей, разрешается только лицам, сопровождающим груз или следующим за его получением, при условии, что они обеспечены местом для сидения, расположенным ниже уровня бортов.</p>  			  			<p><p> Проезд в кузове грузового автомобиля с бортовой платформой, не оборудованной для перевозки людей, разрешается только лицам, сопровождающим груз или следующим за его получением, при условии, что они обеспечены местом для сидения, расположенным ниже уровня бортов.</p>  			  			<p>
22.6.; Организованная перевозка группы детей должна осуществляться в соответствии с настоящими Правилами, а также правилами, утверждаемыми Правительством Российской Федерации, в автобусе, обозначенном опознавательными знаками "Перевозка детей".</p>  			  			<p><p> Организованная перевозка группы детей должна осуществляться в соответствии с настоящими Правилами, а также правилами, утверждаемыми Правительством Российской Федерации, в автобусе, обозначенном опознавательными знаками "Перевозка детей".</p>  			  			<p>
22.7.; Водитель обязан осуществлять посадку и высадку пассажиров только после полной остановки транспортного средства, а начинать движение только с закрытыми дверями и не открывать их до полной остановки.</p>  			  			<p><p> Водитель обязан осуществлять посадку и высадку пассажиров только после полной остановки транспортного средства, а начинать движение только с закрытыми дверями и не открывать их до полной остановки.</p>  			  			<p>
22.8.; Запрещается перевозить людей:</p>  			<ul>  				<li>вне кабины автомобиля (кроме случаев перевозки людей в кузове грузового автомобиля с бортовой платформой или в кузове-фургоне), трактора, других самоходных машин, на грузовом прицепе, в прицепе-даче, в кузове грузового мотоцикла и вне предусмотренных конструкцией мотоцикла мест для сидения;</li>  				<li>сверх количества, предусмотренного технической характеристикой транспортного средства.</li>  			</ul>  			  			<p><p> Запрещается перевозить людей:</p>  			<ul>  				<li>вне кабины автомобиля (кроме случаев перевозки людей в кузове грузового автомобиля с бортовой платформой или в кузове-фургоне), трактора, других самоходных машин, на грузовом прицепе, в прицепе-даче, в кузове грузового мотоцикла и вне предусмотренных конструкцией мотоцикла мест для сидения;</li>  				<li>сверх количества, предусмотренного технической характеристикой транспортного средства.</li>  			</ul>  			  			<p>
23.1.; Масса перевозимого груза и распределение нагрузки по осям не должны превышать величин, установленных предприятием-изготовителем для данного транспортного средства.</p>  			  			<p><p> Масса перевозимого груза и распределение нагрузки по осям не должны превышать величин, установленных предприятием-изготовителем для данного транспортного средства.</p>  			  			<p>
23.2.; Перед началом и во время движения водитель обязан контролировать размещение, крепление и состояние груза во избежание его падения, создания помех для движения.</p>  			  			<p><p> Перед началом и во время движения водитель обязан контролировать размещение, крепление и состояние груза во избежание его падения, создания помех для движения.</p>  			  			<p>
23.3.; Перевозка груза допускается при условии, что он:</p>  			<ul>  				<li>не ограничивает водителю обзор;</li>  				<li>не затрудняет управление и не нарушает устойчивость транспортного средства;</li>  				<li>не закрывает внешние световые приборы и световозвращатели, регистрационные и опознавательные знаки, а также не препятствует восприятию сигналов, подаваемых рукой;</li>  				<li>не создает шум, не пылит, не загрязняет дорогу и окружающую среду.</li>  			</ul>  			<p>Если состояние и размещение груза не удовлетворяют указанным требованиям, водитель обязан принять меры к устранению нарушений перечисленных правил перевозки либо прекратить дальнейшее движение.</p>  			  			<p><p> Перевозка груза допускается при условии, что он:</p>  			<ul>  				<li>не ограничивает водителю обзор;</li>  				<li>не затрудняет управление и не нарушает устойчивость транспортного средства;</li>  				<li>не закрывает внешние световые приборы и световозвращатели, регистрационные и опознавательные знаки, а также не препятствует восприятию сигналов, подаваемых рукой;</li>  				<li>не создает шум, не пылит, не загрязняет дорогу и окружающую среду.</li>  			</ul>  			<p>Если состояние и размещение груза не удовлетворяют указанным требованиям, водитель обязан принять меры к устранению нарушений перечисленных правил перевозки либо прекратить дальнейшее движение.</p>  			  			<p>
23.4.; Груз, выступающий за габариты транспортного средства спереди и сзади более чем на 1 м или сбоку более чем на 0,4 м от внешнего края габаритного огня, должен быть обозначен опознавательными знаками "Крупногабаритный груз", а в темное время суток и в условиях недостаточной видимости, кроме того, спереди - фонарем или световозвращателем белого цвета, сзади - фонарем или световозвращателем красного цвета.</p>  			  			<p><p> Груз, выступающий за габариты транспортного средства спереди и сзади более чем на 1 м или сбоку более чем на 0,4 м от внешнего края габаритного огня, должен быть обозначен опознавательными знаками "Крупногабаритный груз", а в темное время суток и в условиях недостаточной видимости, кроме того, спереди - фонарем или световозвращателем белого цвета, сзади - фонарем или световозвращателем красного цвета.</p>  			  			<p>
24.1.; Движение велосипедистов в возрасте старше 14 лет должно осуществляться по велосипедной, велопешеходной дорожкам или полосе для велосипедистов.</p>  			  			<p><p> Движение велосипедистов в возрасте старше 14 лет должно осуществляться по велосипедной, велопешеходной дорожкам или полосе для велосипедистов.</p>  			  			<p>
24.2.; Допускается движение велосипедистов в возрасте старше 14 лет:</p>  			<p>по правому краю проезжей части - в следующих случаях:</p>  			<ul>  				<li>отсутствуют велосипедная и велопешеходная дорожки, полоса для велосипедистов либо отсутствует возможность двигаться по ним;</li>  				<li>габаритная ширина велосипеда, прицепа к нему либо перевозимого груза превышает 1 м;</li>  				<li>движение велосипедистов осуществляется в колоннах;</li>  				<li>по обочине - в случае, если отсутствуют велосипедная и велопешеходная дорожки, полоса для велосипедистов либо отсутствует возможность двигаться по ним или по правому краю проезжей части;</li>  			</ul>  			<p>по тротуару или пешеходной дорожке - в следующих случаях:</p>  			<ul>  				<li>отсутствуют велосипедная и велопешеходная дорожки, полоса для велосипедистов либо отсутствует возможность двигаться по ним, а также по правому краю проезжей части или обочине;</li>  				<li>велосипедист сопровождает велосипедиста в возрасте до 14 лет либо перевозит ребенка в возрасте до 7 лет на дополнительном сиденье, в велоколяске или в прицепе, предназначенном для эксплуатации с велосипедом.</li>  			</ul>  			  			<p><p> Допускается движение велосипедистов в возрасте старше 14 лет:</p>  			<p>по правому краю проезжей части - в следующих случаях:</p>  			<ul>  				<li>отсутствуют велосипедная и велопешеходная дорожки, полоса для велосипедистов либо отсутствует возможность двигаться по ним;</li>  				<li>габаритная ширина велосипеда, прицепа к нему либо перевозимого груза превышает 1 м;</li>  				<li>движение велосипедистов осуществляется в колоннах;</li>  				<li>по обочине - в случае, если отсутствуют велосипедная и велопешеходная дорожки, полоса для велосипедистов либо отсутствует возможность двигаться по ним или по правому краю проезжей части;</li>  			</ul>  			<p>по тротуару или пешеходной дорожке - в следующих случаях:</p>  			<ul>  				<li>отсутствуют велосипедная и велопешеходная дорожки, полоса для велосипедистов либо отсутствует возможность двигаться по ним, а также по правому краю проезжей части или обочине;</li>  				<li>велосипедист сопровождает велосипедиста в возрасте до 14 лет либо перевозит ребенка в возрасте до 7 лет на дополнительном сиденье, в велоколяске или в прицепе, предназначенном для эксплуатации с велосипедом.</li>  			</ul>  			  			<p>
24.3.; Движение велосипедистов в возрасте от 7 до 14 лет должно осуществляться только по тротуарам, пешеходным, велосипедным и велопешеходным дорожкам, а также в пределах пешеходных зон.</p>  			  			<p><p> Движение велосипедистов в возрасте от 7 до 14 лет должно осуществляться только по тротуарам, пешеходным, велосипедным и велопешеходным дорожкам, а также в пределах пешеходных зон.</p>  			  			<p>
24.4.; Движение велосипедистов в возрасте младше 7 лет должно осуществляться только по тротуарам, пешеходным и велопешеходным дорожкам (на стороне для движения пешеходов), а также в пределах пешеходных зон.</p>  			  			<p><p> Движение велосипедистов в возрасте младше 7 лет должно осуществляться только по тротуарам, пешеходным и велопешеходным дорожкам (на стороне для движения пешеходов), а также в пределах пешеходных зон.</p>  			  			<p>
24.5.; При движении велосипедистов по правому краю проезжей части в случаях, предусмотренных настоящими Правилами, велосипедисты должны двигаться только в один ряд.</p>  			<p>Допускается движение колонны велосипедистов в два ряда в случае, если габаритная ширина велосипедов не превышает 0,75 м.</p>  			<p>Колонна велосипедистов должна быть разделена на группы по 10 велосипедистов в случае однорядного движения либо на группы по 10 пар в случае двухрядного движения. Для облегчения обгона расстояние между группами должно составлять 80 - 100 м.</p>  			  			<p><p> При движении велосипедистов по правому краю проезжей части в случаях, предусмотренных настоящими Правилами, велосипедисты должны двигаться только в один ряд.</p>  			<p>Допускается движение колонны велосипедистов в два ряда в случае, если габаритная ширина велосипедов не превышает 0,75 м.</p>  			<p>Колонна велосипедистов должна быть разделена на группы по 10 велосипедистов в случае однорядного движения либо на группы по 10 пар в случае двухрядного движения. Для облегчения обгона расстояние между группами должно составлять 80 - 100 м.</p>  			  			<p>
24.6.; Если движение велосипедиста по тротуару, пешеходной дорожке, обочине или в пределах пешеходных зон подвергает опасности или создает помехи для движения иных лиц, велосипедист должен спешиться и руководствоваться требованиями, предусмотренными настоящими Правилами для движения пешеходов.</p>  			  			<p><p> Если движение велосипедиста по тротуару, пешеходной дорожке, обочине или в пределах пешеходных зон подвергает опасности или создает помехи для движения иных лиц, велосипедист должен спешиться и руководствоваться требованиями, предусмотренными настоящими Правилами для движения пешеходов.</p>  			  			<p>
24.7.; Водители мопедов должны двигаться по правому краю проезжей части в один ряд либо по полосе для велосипедистов. Допускается движение водителей мопедов по обочине, если это не создает помех пешеходам.</p>  			  			<p><p> Водители мопедов должны двигаться по правому краю проезжей части в один ряд либо по полосе для велосипедистов. Допускается движение водителей мопедов по обочине, если это не создает помех пешеходам.</p>  			  			<p>
24.8.; Велосипедистам и водителям мопедов запрещается:</p>  			<ul>  				<li>управлять велосипедом, мопедом, не держась за руль хотя бы одной рукой;</li>  				<li>перевозить груз, который выступает более чем на 0,5 м по длине или ширине за габариты, или груз, мешающий управлению;</li>  				<li>перевозить пассажиров, если это не предусмотрено конструкцией транспортного средства;</li>  				<li>перевозить детей до 7 лет при отсутствии специально оборудованных для них мест;</li>  				<li>поворачивать налево или разворачиваться на дорогах с трамвайным движением и на дорогах, имеющих более одной полосы для движения в данном направлении (кроме случаев, когда из правой полосы разрешен поворот налево, и за исключением дорог, находящихся в велосипедных зонах);</li>  				<li>двигаться по дороге без застегнутого мотошлема (для водителей мопедов);</li>  				<li>пересекать дорогу по пешеходным переходам.</li>  			</ul>  			  			<p><p> Велосипедистам и водителям мопедов запрещается:</p>  			<ul>  				<li>управлять велосипедом, мопедом, не держась за руль хотя бы одной рукой;</li>  				<li>перевозить груз, который выступает более чем на 0,5 м по длине или ширине за габариты, или груз, мешающий управлению;</li>  				<li>перевозить пассажиров, если это не предусмотрено конструкцией транспортного средства;</li>  				<li>перевозить детей до 7 лет при отсутствии специально оборудованных для них мест;</li>  				<li>поворачивать налево или разворачиваться на дорогах с трамвайным движением и на дорогах, имеющих более одной полосы для движения в данном направлении (кроме случаев, когда из правой полосы разрешен поворот налево, и за исключением дорог, находящихся в велосипедных зонах);</li>  				<li>двигаться по дороге без застегнутого мотошлема (для водителей мопедов);</li>  				<li>пересекать дорогу по пешеходным переходам.</li>  			</ul>  			  			<p>
24.9.; Запрещается буксировка велосипедов и мопедов, а также буксировка велосипедами и мопедами, кроме буксировки прицепа, предназначенного для эксплуатации с велосипедом или мопедом.</p>  			  			<p><p> Запрещается буксировка велосипедов и мопедов, а также буксировка велосипедами и мопедами, кроме буксировки прицепа, предназначенного для эксплуатации с велосипедом или мопедом.</p>  			  			<p>
24.10.; При движении в темное время суток или в условиях недостаточной видимости велосипедистам и водителям мопедов рекомендуется иметь при себе предметы со световозвращающими элементами и обеспечивать видимость этих предметов водителями других транспортных средств.</p>  			<p><p> При движении в темное время суток или в условиях недостаточной видимости велосипедистам и водителям мопедов рекомендуется иметь при себе предметы со световозвращающими элементами и обеспечивать видимость этих предметов водителями других транспортных средств.</p>  			<p>
25.1.; Управлять гужевой повозкой (санями), быть погонщиком вьючных, верховых животных или стада при движении по дорогам разрешается лицам не моложе 14 лет.</p>  			  			<p><p> Управлять гужевой повозкой (санями), быть погонщиком вьючных, верховых животных или стада при движении по дорогам разрешается лицам не моложе 14 лет.</p>  			  			<p>
